326114	31215	34041
326115	31215	30969
326116	31215	33846
326117	31215	35454
326118	31215	35093
326119	31215	36132
326120	31215	35459
326121	31215	31446
326122	31215	33427
326123	31215	34947
326124	31215	31487
326125	31215	32325
326126	31215	33470
326127	31215	31918
326128	31215	33748
326129	31215	32236
326130	31215	36540
326131	31215	31960
326132	31215	34473
326133	31215	31724
326134	31215	32859
326135	31215	32107
326136	31215	31065
326137	31215	32899
326138	31215	31937
326139	31215	31066
326140	31215	31930
326141	31215	36023
326142	31215	33050
326143	31215	36917
326144	31215	36761
326145	31215	35641
326146	31215	32739
326147	31215	32726
326148	31215	35825
326149	31215	30983
326150	31215	34460
326151	31215	34441
326152	31215	31402
326153	31215	36288
326154	31215	35182
326155	31215	31166
326156	31215	34387
326157	31215	35110
326158	31215	33365
326159	31215	35070
326160	31215	31916
326161	31215	34306
326162	31215	31085
326163	31215	33915
326164	31215	34703
326165	31215	33065
326166	31215	36890
326167	31215	35434
326168	31215	33865
326169	31215	32207
326170	31215	31045
326171	31215	31484
326172	31215	33785
326173	31215	33588
326174	31215	33472
326175	31215	33001
326176	31215	32737
326177	31215	31639
326178	31215	36208
326179	31215	32306
326180	31215	35092
326181	31215	34272
326182	31215	35042
326183	31215	34443
326184	31215	36702
326185	31215	34320
326186	31215	36690
326187	31215	32816
326188	31215	33403
326189	31215	34464
326190	31215	36459
326191	31215	33335
326192	31215	36062
326193	31215	33172
326194	31215	31544
326195	31215	33988
326196	31215	31537
326197	31215	34567
326198	31215	34087
326199	31215	36892
326200	31215	34559
326201	31215	36448
326202	31215	31903
326203	31215	31398
326204	31215	35948
326205	31215	36660
326206	31215	36919
326207	31215	32150
326208	31215	35339
326209	31215	31273
326210	31215	33952
326211	31215	32327
326212	31215	33930
326213	31215	31443
326214	31215	32346
326215	31215	36355
326216	31215	32337
326217	31215	31235
326218	31215	34202
326219	31215	31740
326220	31215	32904
326221	31215	32483
326222	31215	36699
326223	31215	36564
326224	31215	32602
326225	31215	36392
326226	31215	32780
326227	31215	34207
326228	31215	32876
326229	31215	33453
326230	31215	36095
326231	31215	31456
326232	31215	32567
326233	31215	33058
326234	31215	31099
326235	31215	31356
326236	31215	32094
326237	31215	32093
326238	31215	33505
326239	31215	31474
326240	31215	34987
326241	31215	33428
326242	31215	36434
326243	31215	35386
326244	31215	35079
326245	31215	33244
326246	31215	31374
326247	31215	31331
326248	31215	33234
326249	31215	35186
326250	31215	35161
326251	31215	36624
326252	31215	35075
326253	31215	31759
326254	31215	35157
326255	31215	31785
326256	31215	32806
326257	31215	34983
326258	31215	35425
326259	31215	35931
326260	31215	32742
326261	31215	31636
326262	31215	33605
326263	31215	31604
326264	31215	33517
326265	31215	34141
326266	31215	31335
326267	31215	32903
326268	31215	31730
326269	31215	31744
326270	31215	32724
326271	31215	32877
326272	31215	35428
326273	31215	34171
326274	31215	36524
326275	31215	35487
326276	31215	32265
326277	31215	31557
326278	31215	33062
326279	31215	32336
326280	31215	31884
326281	31215	36687
326282	31215	36356
326283	31215	34758
326284	31215	31830
326285	31215	31768
326286	31215	33784
326287	31215	36707
326288	31215	33791
326289	31215	34030
326290	31215	32414
326291	31215	36541
326292	31215	34861
326293	31215	36720
326294	31215	36877
326295	31215	30943
326296	31215	36213
326297	31215	36684
326298	31215	33508
326299	31215	32560
326300	31215	34706
326301	31215	35472
326302	31215	36754
326303	31215	36333
326304	31215	33985
326305	31215	32034
326306	31215	34198
326307	31215	36537
326308	31215	30948
326309	31215	32153
326310	31215	33277
326311	31215	35120
326312	31215	31559
326313	31215	31167
326314	31215	31526
326315	31215	33166
326316	31215	34837
326317	31215	31877
326318	31215	33646
326319	31215	31522
326320	31215	35470
326321	31215	36176
326322	31215	34215
326323	31215	35560
326324	31215	35812
326325	31215	32283
326326	31215	33206
326327	31215	35385
326328	31215	33439
326329	31215	33444
326330	31215	34440
326331	31215	31708
326332	31215	33173
326333	31215	33831
326334	31215	31384
326335	31215	32209
326336	31215	36791
326337	31215	33895
326338	31215	36804
326339	31215	32460
326340	31215	34391
326341	31215	34252
326342	31215	35980
326343	31215	35199
326344	31215	34032
326345	31215	32834
326346	31215	32775
326347	31215	31004
326348	31215	32224
326349	31215	32700
326350	31215	33518
326351	31215	33789
326352	31215	33111
326353	31215	31211
326354	31215	33026
326355	31215	36528
326356	31215	32401
326357	31215	36529
326358	31215	32400
326359	31215	32399
326360	31215	35028
326361	31215	36807
326362	31215	36064
326363	31215	33612
326364	31215	32626
326365	31215	33674
326366	31215	34838
326367	31215	36478
326368	31215	34505
326369	31215	34336
326370	31215	34321
326371	31215	36752
326372	31215	35257
326373	31215	32792
326374	31215	32940
326375	31215	34692
326376	31215	32548
326377	31215	35098
326378	31215	33948
326379	31215	33845
326380	31215	32720
326381	31215	32999
326382	31215	36056
326383	31215	33230
326384	31215	36855
326385	31215	31610
326386	31215	33080
326387	31215	36038
326388	31215	33053
326389	31215	34866
326390	31215	33663
326391	31215	32535
326392	31215	35695
326393	31215	36331
326394	31215	35531
326395	31215	30927
326396	31215	36517
326397	31215	34497
326398	31215	32902
326399	31215	32896
326400	31215	35798
326401	31215	34376
326402	31215	35600
326403	31215	34031
326404	31215	35476
326405	31215	32117
326406	31215	34565
326407	31215	31528
326408	31215	35517
326409	31215	33237
326410	31215	33918
326411	31215	33384
326412	31215	34536
326413	31215	33495
326414	31215	33150
326415	31215	36246
326416	31215	35572
326417	31215	35025
326418	31215	32818
326419	31215	31687
326420	31215	32115
326421	31215	32842
326422	31215	32992
326423	31215	34341
326424	31215	34595
326425	31215	32005
326426	31215	34282
326427	31215	35532
326428	31215	32675
326429	31215	31756
326430	31215	34326
326431	31215	34373
326432	31215	31379
326433	31215	33515
326434	31215	34337
326435	31215	35720
326436	31215	31291
326437	31215	35208
326438	31215	33833
326439	31215	34624
326440	31215	35738
326441	31215	34226
326442	31215	35709
326443	31215	35961
326444	31215	36731
326445	31215	32296
326446	31215	33579
326447	31215	32718
326448	31215	33576
326449	31215	34069
326450	31215	33886
326451	31215	33127
326452	31215	34338
326453	31215	36099
326454	31215	34314
326455	31215	33076
326456	31215	30926
326457	31215	32082
326458	31215	36250
326459	31215	31486
326460	31215	34739
326461	31215	36470
326462	31215	36223
326463	31215	36553
326464	31215	32392
326465	31215	31471
326466	31215	34211
326467	31215	34556
326468	31215	33936
326469	31215	33300
326470	31215	35868
326471	31215	34711
326472	31215	34006
326473	31215	31737
326474	31215	35256
326475	31215	32018
326476	31215	36322
326477	31215	36317
326478	31215	36474
326479	31215	36171
326480	31215	35321
326481	31215	31976
326482	31215	35084
326483	31215	34942
326484	31215	35959
326485	31215	31150
326486	31215	35489
326487	31215	36009
326488	31215	36604
326489	31215	33887
326490	31215	31465
326491	31215	33331
326492	31215	34601
326493	31215	31275
326494	31215	35878
326495	31215	32040
326496	31215	31913
326497	31215	33346
326498	31215	32870
326499	31215	34604
326500	31215	31898
326501	31215	33407
326502	31215	32054
326503	31215	32702
326504	31215	36736
326505	31215	34076
326506	31215	36851
326507	31215	31790
326508	31215	33102
326509	31215	36629
326510	31215	31366
326511	31215	36047
326512	31215	36403
326513	31215	36248
326514	31215	31612
326515	31215	36425
326516	31215	33755
326517	31215	33013
326518	31215	36612
326519	31215	32301
326520	31215	36495
326521	31215	34134
326522	31215	33430
326523	31215	34228
326524	31215	36800
326525	31215	36671
326526	31215	32919
326527	31215	31403
326528	31215	36122
326529	31215	32466
326530	31215	34549
326531	31215	32736
326532	31215	32681
326533	31215	34438
326534	31215	31417
326535	31215	34178
326536	31215	32667
326537	31215	33492
326538	31215	35383
326539	31215	34884
326540	31215	30991
326541	31215	34009
326542	31215	35280
326543	31215	34318
326544	31215	31875
326545	31215	32533
326546	31215	33485
326547	31215	35082
326548	31215	33637
326549	31215	31020
326550	31215	35838
326551	31215	32366
326552	31215	34945
326553	31215	33328
326554	31215	34501
326555	31215	36321
326556	31215	35177
326557	31215	33238
326558	31215	33239
326559	31215	33087
326560	31215	31966
326561	31215	31743
326562	31215	36085
326563	31215	34542
326564	31215	35721
326565	31215	32794
326566	31215	33051
326567	31215	31927
326568	31215	31857
326569	31215	33370
326570	31215	35153
326571	31215	32492
326572	31215	36269
326573	31215	33756
326574	31215	34874
326575	31215	32352
326576	31215	36757
326577	31215	36845
326578	31215	36412
326579	31215	32632
326580	31215	35488
326581	31215	32556
326582	31215	31241
326583	31215	31293
326584	31215	32081
326585	31215	31784
326586	31215	36834
326587	31215	32643
326588	31215	32826
326589	31215	36510
326590	31215	34093
326591	31215	34603
326592	31215	36219
326593	31215	31238
326594	31215	32547
326595	31215	36840
326596	31215	36468
326597	31215	34733
326598	31215	31035
326599	31215	32915
326600	31215	36426
326601	31215	33593
326602	31215	36508
326603	31215	32817
326604	31215	31306
326605	31215	35725
326606	31215	31516
326607	31215	33554
326608	31215	30977
326609	31215	34602
326610	31215	36167
326611	31215	31334
326612	31215	32793
326613	31215	32678
326614	31215	36338
326615	31215	34873
326616	31215	31315
326617	31215	32053
326618	31215	31206
326619	31215	32307
326620	31215	35413
326621	31215	35236
326622	31215	30955
326623	31215	33432
326624	31215	34422
326625	31215	33313
326626	31215	32924
326627	31215	36188
326628	31215	34724
326629	31215	35591
326630	31215	34547
326631	31215	35511
326632	31215	32781
326633	31215	31349
326634	31215	35537
326635	31215	32671
326636	31215	33117
326637	31215	32733
326638	31215	36050
326639	31215	31706
326640	31215	36389
326641	31215	36458
326642	31215	31680
326643	31215	34917
326644	31215	36755
326645	31215	31914
326646	31215	31965
326647	31215	36274
326648	31215	34651
326649	31215	32485
326650	31215	31921
326651	31215	31602
326652	31215	33467
326653	31215	32750
326654	31215	34752
326655	31215	31700
326656	31215	35103
326657	31215	33128
326658	31215	36408
326659	31215	33573
326660	31215	33268
326661	31215	35653
326662	31215	36637
326663	31215	32887
326664	31215	33991
326665	31215	32047
326666	31215	34513
326667	31215	36031
326668	31215	32143
326669	31215	36165
326670	31215	34275
326671	31215	34140
326672	31215	35119
326673	31215	35444
326674	31215	36869
326675	31215	32284
326676	31215	31842
326677	31215	34419
326678	31215	33408
326679	31215	32243
326680	31215	32449
326681	31215	33953
326682	31215	32185
326683	31215	31153
326684	31215	36779
326685	31215	31451
326686	31215	32553
326687	31215	32197
326688	31215	34161
326689	31215	35967
326690	31215	34714
326691	31215	33235
326692	31215	32727
326693	31215	36865
326694	31215	33995
326695	31215	33035
326696	31215	35013
326697	31215	36096
326698	31215	35568
326699	31215	35550
326700	31215	31536
326701	31215	36353
326702	31215	34882
326703	31215	32289
326704	31215	33115
326705	31215	34916
326706	31215	31141
326707	31215	32217
326708	31215	31102
326709	31215	36087
326710	31215	34644
326711	31215	32221
326712	31215	36229
326713	31215	31300
326714	31215	35156
326715	31215	35234
326716	31215	36826
326717	31215	34561
326718	31215	36531
326719	31215	33850
326720	31215	34126
326721	31215	32601
326722	31215	31600
326723	31215	32831
326724	31215	34437
326725	31215	31333
326726	31215	32641
326727	31215	34868
326728	31215	34400
326729	31215	35317
326730	31215	32017
326731	31215	32011
326732	31215	31657
326733	31215	33448
326734	31215	33390
326735	31215	36152
326736	31215	32692
326737	31215	35596
326738	31215	32007
326739	31215	36461
326740	31215	34279
326741	31215	36482
326742	31215	31308
326743	31215	32575
326744	31215	33608
326745	31215	31940
326746	31215	31736
326747	31215	34712
326748	31215	32062
326749	31215	33965
326750	31215	33724
326751	31215	34738
326752	31215	32059
326753	31215	35112
326754	31215	31340
326755	31215	36698
326756	31215	35813
326757	31215	36897
326758	31215	33049
326759	31215	33361
326760	31215	32783
326761	31215	36210
326762	31215	32344
326763	31215	35975
326764	31215	31786
326765	31215	31229
326766	31215	36849
326767	31215	31882
326768	31215	32869
326769	31215	32977
326770	31215	34012
326771	31215	34849
326772	31215	32498
326773	31215	35930
326774	31215	35361
326775	31215	35229
326776	31215	36419
326777	31215	31648
326778	31215	33873
326779	31215	32160
326780	31215	33956
326781	31215	34865
326782	31215	34430
326783	31215	35302
326784	31215	33224
326785	31215	31570
326786	31215	35230
326787	31215	36123
326788	31215	35116
326789	31215	32457
326790	31215	34943
326791	31215	31752
326792	31215	31024
326793	31215	32895
326794	31215	31616
326795	31215	35200
326796	31215	32772
326797	31215	32266
326798	31215	33703
326799	31215	34720
326800	31215	34051
326801	31215	33774
326802	31215	34103
326803	31215	36059
326804	31215	31859
326805	31215	35928
326806	31215	31981
326807	31215	31504
326808	31215	31033
326809	31215	34914
326810	31215	33619
326811	31215	33414
326812	31215	33199
326813	31215	32380
326814	31215	36116
326815	31215	32521
326816	31215	34385
326817	31215	33511
326818	31215	32511
326819	31215	36300
326820	31215	35753
326821	31215	35706
326822	31215	33920
326823	31215	31750
326824	31215	32104
326825	31215	31224
326826	31215	32827
326827	31215	32129
326828	31215	35439
326829	31215	32176
326830	31215	31950
326831	31215	32765
326832	31215	32060
326833	31215	33954
326834	31215	32411
326835	31215	33221
326836	31215	33462
326837	31215	35141
326838	31215	32039
326839	31215	35043
326840	31215	32563
326841	31215	35056
326842	31215	34097
326843	31215	32866
326844	31215	33437
326845	31215	33955
326846	31215	32786
326847	31215	36846
326848	31215	35484
326849	31215	34519
326850	31215	31160
326851	31215	33436
326852	31215	31298
326853	31215	33295
326854	31215	31855
326855	31215	34122
326856	31215	31895
326857	31215	34096
326858	31215	31806
326859	31215	35997
326860	31215	33315
326861	31215	36708
326862	31215	35037
326863	31215	32658
326864	31215	33859
326865	31215	35609
326866	31215	35140
326867	31215	33647
326868	31215	32698
326869	31215	33333
326870	31215	33376
326871	31215	33802
326872	31215	31645
326873	31215	36717
326874	31215	33337
326875	31215	34971
326876	31215	36214
326877	31215	32828
326878	31215	34052
326879	31215	33262
326880	31215	34659
326881	31215	34133
326882	31215	31214
326883	31215	36135
326884	31215	34487
326885	31215	36114
326886	31215	36439
326887	31215	33606
326888	31215	33730
326889	31215	32431
326890	31215	31142
326891	31215	36158
326892	31215	33743
326893	31215	34823
326894	31215	35375
326895	31215	36729
326896	31215	34444
326897	31215	31137
326898	31215	33616
326899	31215	31779
326900	31215	31776
326901	31215	31795
326902	31215	31796
326903	31215	31807
326904	31215	31811
326905	31215	36758
326906	31215	32593
326907	31215	32706
326908	31215	32719
326909	31215	32728
326910	31215	32753
326911	31215	32754
326912	31215	32758
326913	31215	32777
326914	31215	32805
326915	31215	32839
326916	31215	32858
326917	31215	32907
326918	31215	32913
326919	31215	32936
326920	31215	32959
326921	31215	32968
326922	31215	32981
326923	31215	31267
326924	31215	32190
326925	31215	32383
326926	31215	36568
326927	31215	36867
326928	31215	30940
326929	31215	30939
326930	31215	30928
326931	31215	30982
326932	31215	31005
326933	31215	31008
326934	31215	31031
326935	31215	31038
326936	31215	36094
326937	31215	35759
326938	31215	32042
326939	31215	31996
326940	31215	31989
326941	31215	31969
326942	31215	31852
326943	31215	31847
326944	31215	31843
326945	31215	31824
326946	31215	31874
326947	31215	32056
326948	31215	32140
326949	31215	32146
326950	31215	32147
326951	31215	32165
326952	31215	32175
326953	31215	32322
326954	31215	32387
326955	31215	32395
326956	31215	32398
326957	31215	32404
326958	31215	36792
326959	31215	36810
326960	31215	36858
326961	31215	36916
326962	31215	34068
326963	31215	31103
326964	31215	31201
326965	31215	33113
326966	31215	33097
326967	31215	33093
326968	31215	32995
326969	31215	33255
326970	31215	33299
326971	31215	33303
326972	31215	33358
326973	31215	33373
326974	31215	33374
326975	31215	33378
326976	31215	33397
326977	31215	33451
326978	31215	33516
326979	31215	33486
326980	31215	36418
326981	31215	36413
326982	31215	36393
326983	31215	36387
326984	31215	36465
326985	31215	36530
326986	31215	36545
326987	31215	36548
326988	31215	36643
326989	31215	35576
326990	31215	31036
326991	31215	34949
326992	31215	34933
326993	31215	34886
326994	31215	34883
326995	31215	34870
326996	31215	34854
326997	31215	34824
326998	31215	35780
326999	31215	33059
327000	31215	33092
327001	31215	33713
327002	31215	33699
327003	31215	33672
327004	31215	33589
327005	31215	33842
327006	31215	34118
327007	31215	34086
327008	31215	34070
327009	31215	33964
327010	31215	33935
327011	31215	33926
327012	31215	33917
327013	31215	34139
327014	31215	34150
327015	31215	34153
327016	31215	34155
327017	31215	34160
327018	31215	34173
327019	31215	34175
327020	31215	34182
327021	31215	34196
327022	31215	34220
327023	31215	33925
327024	31215	31230
327025	31215	31274
327026	31215	31322
327027	31215	31418
327028	31215	31444
327029	31215	31492
327030	31215	31508
327031	31215	31546
327032	31215	31587
327033	31215	31590
327034	31215	31608
327035	31215	31614
327036	31215	31618
327037	31215	31646
327038	31215	31672
327039	31215	31699
327040	31215	31704
327041	31215	31712
327042	31215	35166
327043	31215	35069
327044	31215	35246
327045	31215	35262
327046	31215	35263
327047	31215	35275
327048	31215	35286
327049	31215	35291
327050	31215	35307
327051	31215	35349
327052	31215	35374
327053	31215	35388
327054	31215	35399
327055	31215	35415
327056	31215	35437
327057	31215	35475
327058	31215	35495
327059	31215	35779
327060	31215	35711
327061	31215	35692
327062	31215	35679
327063	31215	35628
327064	31215	35619
327065	31215	35612
327066	31215	35534
327067	31215	35526
327068	31215	35519
327069	31215	35515
327070	31215	35866
327071	31215	34384
327072	31215	34328
327073	31215	34291
327074	31215	34239
327075	31215	34451
327076	31215	34484
327077	31215	33531
327078	31215	34508
327079	31215	34527
327080	31215	34557
327081	31215	34560
327082	31215	34617
327083	31215	34630
327084	31215	34670
327085	31215	34708
327086	31215	32110
327087	31215	34010
327088	31215	35279
327089	31215	36148
327090	31215	36021
327091	31215	36007
327092	31215	36000
327093	31215	35985
327094	31215	35979
327095	31215	35978
327096	31215	35977
327097	31215	35960
327098	31215	35952
327099	31215	36260
327100	31215	36276
327101	31215	31108
327102	31215	32960
327103	31215	36766
327104	31215	34146
327105	31215	32441
327106	31215	34929
327107	31215	32755
327108	31215	34486
327109	31215	33464
327110	31215	35422
327111	31215	32748
327112	31736	31215
327113	36408	31215
327114	33608	31215
327115	36810	31215
327116	33384	31215
327117	32736	31215
327118	31806	31215
327119	36637	31215
327120	32984	31215
327121	32553	31215
327122	36684	31215
327123	36660	31215
327124	33428	31215
327125	33748	31215
327126	36413	31215
327127	33948	31215
327128	31937	31215
327129	32792	31215
327130	32763	31215
327131	31215	31215
327570	110852	113164
327571	124517	113164
327574	115014	113164
327583	113041	113164
327585	113164	114274
327586	113164	109863
327630	111142	113164
327635	109928	113164
327638	107413	113164
327639	107415	113164
327640	111384	113164
327652	113164	113010
327655	109338	113164
327663	107147	113164
327664	113164	107147
327672	113601	113164
327674	108474	113164
327682	125807	113164
327686	122265	113164
327687	112987	113164
327689	111351	113164
327696	108376	113164
327699	113164	112147
327700	113164	120867
327701	113164	112923
327702	113164	114368
327703	113164	109389
327704	113164	112781
327705	113164	107420
327706	113164	112204
327707	113164	118024
327708	113164	121576
327709	113164	114726
327710	113164	109431
327711	113164	110166
327712	113164	119955
327713	113164	114368
327714	113164	112923
327715	113164	107420
327720	106899	113164
327721	106899	112496
327722	121411	113164
327729	107397	113164
327781	117121	113164
327783	118878	113164
327784	115000	113164
327790	113041	113164
327791	113909	113164
327794	112241	113164
327795	112244	113164
327797	114263	113164
327942	109701	113164
327948	113010	113164
327949	108276	113164
327954	115454	113164
327955	113164	110913
327956	110913	113164
327963	114032	110815
327966	107434	113164
327974	110858	113188
327975	201752	204420
327977	110858	113164
327978	121227	113164
327979	113041	113164
327988	113164	113841
328027	113164	110358
328028	113188	110358
328029	113164	107985
328030	113188	107985
328031	113188	113010
328032	113164	113010
328046	125087	113164
328047	123277	113164
328059	111603	113164
328062	113164	112101
328068	112550	113188
328069	112550	113164
328070	113164	112550
328074	106826	113164
328077	114274	113164
328086	110358	113164
328087	113010	113164
328088	204403	201372
328089	204403	204323
328364	113164	114364
328377	109676	113164
328385	108836	113164
329378	113164	108237
329379	116487	113164
329444	110970	113164
329449	113367	113164
329465	114274	113164
329504	122265	113164
329505	113164	112906
329687	112189	113164
329688	113164	112189
329705	113164	108127
329706	117367	113164
329714	113164	108421
329719	113164	109338
329722	113164	115842
329726	31215	33040
329755	114161	113164
329765	108610	113164
329783	110358	113164
329784	113010	113164
329785	109072	113164
329790	110219	113164
329804	111313	113164
329818	108391	113164
329823	108201	113164
329824	113164	108201
329828	130174	113164
329829	113378	113164
329830	107057	113164
329831	113010	113164
329837	115156	113164
329838	110852	113164
329868	114210	113164
329877	113164	114430
329881	113164	106971
329882	114300	113164
329883	109863	113164
329884	113041	113164
329887	113498	113164
329888	113498	113188
329889	108378	113164
329909	110844	113164
329916	113164	114873
329917	109863	113164
329918	128900	113164
329919	121418	113164
329920	121417	113164
329929	198048	113164
329930	112241	113164
329931	112242	113164
329932	112244	113164
329935	108176	113164
329938	113102	113164
329939	109786	113164
329940	200643	113164
329947	110929	113164
329953	113164	107983
329961	111142	113164
329962	113164	111142
329964	108276	113164
329969	120241	113164
329972	117940	113164
329974	124491	113164
329975	112615	113164
329984	113010	113164
329987	108276	113164
329993	110859	113164
330003	112244	98801
330017	113164	107428
330019	113164	108161
330030	109338	113164
330038	117003	113164
330058	115862	113164
330071	121890	113164
330077	113041	113164
330079	114274	113164
330081	113100	113164
